id	bio_token	bio_tag
3236	кухня	I-Food
3236	и	O
3236	не	O
3236	дорого	O
3236	.	O
3236	В	O
3236	общем	O
3236	,	O
3236	заведение	B-Whole
3236	очень	O
3236	приятное	O
3236	и	O
3236	хозяин	B-Whole
3236	талантлив	O
3236	,	O
3236	сделал	O
3236	и	O
3236	кафе	B-Whole
3236	и	O
3236	ресторан	B-Whole
3236	вместе	O
3236	,	O
3236	и	O
3236	с	O
3236	самого	O
3236	открытия	O
3236	сюда	O
3236	валят	O
3236	толпы	O
3236	народу	O
3236	.	O
3236	Хочется	O
3236	,	O
3236	чтобы	O
3236	мой	O
3236	отзыв	O
3236	дошел	O
3236	до	O
3236	администрации	O
3236	,	O
3236	и	O
3236	они	O
3236	начали	O
3236	разнообразить	O
3236	кухню	B-Food
3236	мясными	B-Food
3236	блюдами	I-Food
3236	,	O
3236	гарнирами	B-Food
3236	,	O
3236	интересными	O
3236	салатами	B-Food
3236	и	O
3236	супами	B-Food
3236	.	O
34228	Были	O
34228	в	O
34228	эту	O
34228	субботу	O
34228	.	O
34228	Шли	O
34228	с	O
34228	прекрасным	O
34228	настроением	O
34228	,	O
34228	ушли	O
34228	с	O
34228	впечатлением	B-Whole
34228	на	O
34228	троечку	O
34228	.	O
34228	Лучший	O
34228	зал	B-Interior
34228	в	O
34228	ресторане	O
34228	,	O
34228	сделан	O
34228	курящим	O
34228	.	O
34228	То	O
34228	есть	O
34228	хочешь	O
34228	смотреть	O
34228	на	O
34228	Неву	O
34228	и	O
34228	Эрмитаж	O
34228	,	O
34228	дыши	O
34228	дымом	O
34228	.	O
34228	Еда	B-Food
34228	тоже	O
34228	ничем	O
34228	не	O
34228	порадовала	O
34228	.	O
34228	Либо	O
34228	тоже	O
34228	самое	O
34228	,	O
34228	что	O
34228	в	O
34228	ХочуХарчо	B-Whole
34228	,	O
34228	Мамалыгах	B-Whole
34228	,	O
34228	и	O
34228	тд	O
34228	,	O
34228	либо	O
34228	что-то	O
34228	среднего	O
34228	уровня	O
34228	по	O
34228	высокой	O
34228	цене	B-Price
34228	.	O
34228	Брали	O
34228	:	O
34228	-	O
34228	чебурек	B-Food
34228	-	O
34228	ребенок	O
34228	съел	O
34228	,	O
34228	остался	O
34228	доволен	O
34228	-	O
34228	карпачо	B-Food
34228	сибаса	I-Food
34228	-	O
34228	так	O
34228	себе	O
34228	,	O
34228	мало	O
34228	-	O
34228	вкус	B-Food
34228	странный	O
34228	-	O
34228	стейк	B-Food
34228	из	I-Food
34228	тунца	I-Food
34228	-	O
34228	тоже	O
34228	так	O
34228	себе	O
34228	,	O
34228	пожалел	O
34228	что	O
34228	взял	O
34228	.	O
34228	-	O
34228	салат	B-Food
34228	с	I-Food
34228	креветками	I-Food
34228	и	I-Food
34228	крабом	I-Food
34228	-	O
34228	так	O
34228	себе	O
34228	,	O
34228	-	O
34228	шашлык	B-Food
34228	ягненка	I-Food
34228	-	O
34228	нормально	O
34228	-	O
34228	запеченный	B-Food
34228	сыр	I-Food
34228	-	O
34228	принесли	O
34228	чуть	O
34228	теплым	O
34228	-	O
34228	шоколадная	B-Food
34228	шкатулка	I-Food
34228	-	O
34228	ребенку	O
34228	понравилось	O
34228	-	O
34228	кокосовые	B-Food
34228	шоты	I-Food
34228	-	O
34228	вкусно	O
34228	Сервис	B-Service
34228	слишком	O
34228	навязчивый	O
34228	,	O
34228	официант	B-Service
34228	подходил	B-Service
34228	каждые	O
34228	2	O
34228	минуты	O
34228	,	O
34228	при	O
34228	этом	O
34228	за	O
34228	столом	O
34228	не	O
34228	особо	O
34228	следил	O
34228	.	O
34228	Видимо	O
34228	малоопытный	O
34228	и	O
34228	слишком	O
34228	старался	O
34228	.	O
34228	Думаю	O
34228	больше	O
34228	сюда	O
34228	не	O
34228	соберемся	O
34228	.	O
343	Отмечали	O
343	свадьбу	O
343	в	O
343	этом	O
343	ресторане	B-Whole
343	!	O
343	В	O
343	целом	O
343	все	O
343	понравилось	O
343	!	O
343	Еда	B-Food
343	была	O
343	свежая	O
343	и	O
343	вкусная	O
343	,	O
343	официанты	B-Service
343	приветливые	O
343	,	O
343	интерьер	B-Interior
343	очень	O
343	интересный	O
343	,	O
343	особенно	O
343	всех	O
343	поразил	O
343	туалет	B-Interior
343	с	I-Interior
343	аквариумами	I-Interior
343	!	O
343	Очень	O
343	хорошее	O
343	расположение	O
343	в	O
343	центре	O
343	города	O
343	,	O
343	с	O
343	красивыми	O
343	видами	B-Interior
343	из	I-Interior
343	окна	I-Interior
343	!	O
343	Но	O
343	на	O
343	наш	O
343	праздник	O
343	для	O
343	детей	O
343	нам	O
343	не	O
343	поставили	O
343	стулья	B-Interior
343	,	O
343	хотя	O
343	накануне	O
343	мы	O
343	это	O
343	обговаривали	O
343	и	O
343	нам	O
343	сказали	O
343	,	O
343	что	O
343	ни	O
343	каких	O
343	проблем	O
343	поставим	O
343	!	O
343	В	O
343	итоге	O
343	одному	O
343	поставили	O
343	с	O
343	горем	O
343	пополам	O
343	,	O
343	а	O
343	второй	O
343	сидел	O
343	весь	O
343	банкет	O
343	на	O
343	ручках	O
343	(	O
343	и	O
343	то	O
343	видно	O
343	они	O
343	не	O
343	выдержали	O
343	и	O
343	ушли	O
343	с	O
343	ребенком	O
343	пораньше	O
343	не	O
343	дождавшись	O
343	горячего	O
343	(	O
343	их	O
343	горячее	O
343	нам	O
343	кстати	O
343	с	O
343	собой	O
343	не	O
343	завернули	O
343	)	O
343	и	O
343	некоторым	O
343	гостям	O
343	не	O
343	понравилось	O
343	,	O
343	что	O
343	еду	O
343	накладывали	B-Service
343	в	O
343	тарелки	O
343	.	O
343	.так	O
343	как	O
343	многие	O
343	не	O
343	все	O
343	ели	O
343	.	O
343	.	O
343	.	O
343	Но	O
343	это	O
343	были	O
343	единственные	O
343	недочеты	O
343	нашего	O
343	торжества	O
343	.	O
343	В	O
343	целом	O
343	всем	O
343	советую	O
343	этот	O
343	ресторан	B-Whole
343	для	O
343	проведения	O
343	банкета	O
343	!	O
343	В	O
343	конце	O
343	нам	O
343	все	O
343	завернули	B-Service
343	с	I-Service
343	собой	I-Service
343	и	O
343	отдали	B-Service
343	б/а	O
343	напитки	O
343	,	O
343	алкоголя	O
343	не	O
343	осталось	O
343	.	O
343	.	O
343	.	O
29321	Привет	O
29321	.	O
29321	Отмечала	O
29321	в	O
29321	этом	O
29321	ресторане	B-Whole
29321	свой	O
29321	День	O
29321	Рождения	O
29321	.	O
29321	Первое	O
29321	,	O
29321	что	O
29321	понравилось	O
29321	при	O
29321	входе	O
29321	в	O
29321	ресторан	B-Whole
29321	.	O
29321	.нас	O
29321	проводили	B-Service
29321	,	O
29321	сразу	O
29321	узнали	O
29321	,	O
29321	что	O
29321	я	O
29321	заказала	B-Service
29321	столик	I-Service
29321	.	O
29321	Второй	B-Interior
29321	этаж	I-Interior
29321	просто	O
29321	рай	O
29321	какой-то	O
29321	=	O
29321	)	O
29321	Очень	O
29321	красивый	O
29321	интерьер	B-Interior
29321	,	O
29321	такой	O
29321	нежный	O
29321	и	O
29321	уютный	O
29321	.	O
29321	За	O
29321	это	O
29321	10	O
29321	даже	O
29321	с	O
29321	плюсом	O
29321	!	O
29321	!	O
29321	!	O
29321	Далее	O
29321	что	O
29321	.	O
29321	..меню	O
29321	разнообразное	O
29321	,	O
29321	на	O
29321	любой	O
29321	вкус	O
29321	,	O
29321	но	O
29321	при	O
29321	детальном	O
29321	рассмотрении	O
29321	в	O
29321	итоге	O
29321	остановилась	O
29321	на	O
29321	рыбе	B-Food
29321	,	O
29321	потому	O
29321	как	O
29321	лично	O
29321	мне	O
29321	больше	O
29321	ничего	O
29321	не	O
29321	приглянулось	O
29321	(	O
29321	пиццу	B-Food
29321	покушать	B-Food
29321	можно	O
29321	в	O
29321	других	O
29321	более	O
29321	специализированных	O
29321	местах	B-Whole
29321	,	O
29321	паста	B-Food
29321	.	O
29321	.	O
29321	.	O
29321	ну	O
29321	это	O
29321	я	O
29321	и	O
29321	дома	O
29321	сделаю	O
29321	,	O
29321	суп..не	O
29321	для	O
29321	праздника	O
29321	)	O
29321	.	O
29321	Цены	B-Price
29321	на	I-Price
29321	вино	I-Price
29321	просто	O
29321	бешенные	O
29321	.	O
29321	.	O
29321	хотя	O
29321	,	O
29321	может	O
29321	для	O
29321	такого	O
29321	ресторана	B-Whole
29321	это	O
29321	и	O
29321	нормально	O
29321	,	O
29321	но	O
29321	вот	O
29321	в	O
29321	соотношении	O
29321	с	O
29321	едой	B-Food
29321	мне	O
29321	показалось	O
29321	дорого	O
29321	!	O
29321	В	O
29321	общем	O
29321	в	O
29321	целом	O
29321	кухня	B-Food
29321	приближена	O
29321	к	O
29321	итальянской	O
29321	,	O
29321	но	O
29321	вот	O
29321	чего-то	O
29321	супер	O
29321	фееричного	O
29321	я	O
29321	не	O
29321	увидела	O
29321	,	O
29321	поэтому	O
29321	только	O
29321	8	O
29321	.	O
29321	Что	O
29321	касаемо	O
29321	обслуживания	B-Service
29321	.	O
29321	.	O
29321	.	O
29321	то	O
29321	тут	O
29321	я	O
29321	хочу	O
29321	сказать	O
29321	,	O
29321	что	O
29321	претензий	O
29321	особы	O
29321	Читать	O
29321	дальшех	O
29321	нет	O
29321	,	O
29321	тарелки	B-Service
29321	убирались	I-Service
29321	вовремя	O
29321	,	O
29321	но	O
29321	и	O
29321	заинтересованности	O
29321	в	O
29321	нас	O
29321	особо	O
29321	у	O
29321	девушек	B-Service
29321	не	O
29321	было	O
29321	.	O
29321	Народу	O
29321	было	O
29321	не	O
29321	так	O
29321	уж	O
29321	и	O
29321	много	O
29321	(	O
29321	за	O
29321	соседним	O
29321	столиком	O
29321	сидела	O
29321	одна	O
29321	тоже	O
29321	большая	O
29321	компания	O
29321	)	O
29321	,	O
29321	так	O
29321	что	O
29321	вполне	O
29321	можно	O
29321	было	O
29321	бы	O
29321	порасторопнее	O
29321	и	O
29321	поживее	O
29321	.	O
29321	Мы	O
29321	сидели	O
29321	в	O
29321	семером	O
29321	,	O
29321	оставили	O
29321	пять	O
29321	тысяч	O
29321	,	O
29321	а	O
29321	вот	O
29321	какого-то	O
29321	удовлетворения	O
29321	от	O
29321	обслуживания	B-Service
29321	и	O
29321	приема	B-Service
29321	не	O
29321	получили	O
29321	,	O
29321	хотя	O
29321	все	O
29321	было	O
29321	вкусно	O
29321	,	O
29321	красиво	O
29321	подано	B-Service
29321	и	O
29321	украшено	O
29321	.	O
29321	За	O
29321	обслуживание	B-Service
29321	только	O
29321	6	O
29321	.	O
36948	Была	O
36948	в	O
36948	этом	O
36948	ресторане	B-Whole
36948	уже	O
36948	четыре	O
36948	раза	O
36948	с	O
36948	декабря	O
36948	прошлого	O
36948	года	O
36948	.	O
36948	Прекрасное	O
36948	вино	B-Food
36948	,	O
36948	вкусная	O
36948	еда	B-Food
36948	с	O
36948	красивой	O
36948	подачей	B-Food
36948	,	O
36948	спокойная	O
36948	атмосфера	B-Interior
36948	и	O
36948	замечательное	O
36948	обслуживание	B-Service
36948	.	O
36948	Что	O
36948	касается	O
36948	оценок	O
36948	(	O
36948	от	O
36948	1	O
36948	-	O
36948	10	O
36948	)	O
36948	:	O
36948	-	O
36948	7	O
36948	ставлю	O
36948	за	O
36948	кухню	B-Food
36948	потому	O
36948	,	O
36948	что	O
36948	хотелось	O
36948	бы	O
36948	больше	O
36948	разнообразия	O
36948	в	O
36948	меню	B-Food
36948	по	O
36948	основным	O
36948	блюдам	B-Food
36948	.	O
36948	-	O
36948	5	O
36948	за	O
36948	интерьер	B-Interior
36948	-	O
36948	не	O
36948	очень	O
36948	уютно	O
36948	на	O
36948	этих	O
36948	стульях	B-Interior
36948	,	O
36948	сумочку	O
36948	никуда	O
36948	не	O
36948	поставить	O
36948	,	O
36948	оптимальные	O
36948	места	B-Interior
36948	у	I-Interior
36948	окна	I-Interior
36948	(	O
36948	относительно	O
36948	комфортно	O
36948	)	O
36948	-	O
36948	10	O
36948	за	O
36948	сервис	B-Service
36948	-	O
36948	всегда	O
36948	внимательный	O
36948	и	O
36948	в	O
36948	то	O
36948	же	O
36948	время	O
36948	незаметный	O
36948	персонал	B-Service
36948	,	O
36948	что	O
36948	и	O
36948	должно	O
36948	соответствовать	O
36948	ресторанному	O
36948	обслуживанию	B-Service
36948	.	O
36359	Н	O
36359	Начну	O
36359	из	O
36359	далека	O
36359	)	O
36359	)	O
36359	года	O
36359	1,5	O
36359	-	O
36359	2	O
36359	назад	O
36359	заходила	O
36359	в	O
36359	""""	O
36359	дали	O
36359	""""	O
36359	и	O
36359	осталась	O
36359	с	O
36359	неоднозначными	O
36359	впечатлениями	O
36359	(	O
36359	то	O
36359	ли	O
36359	понравилось	O
36359	,	O
36359	то	O
36359	ли	O
36359	нет	O
36359	)	O
36359	.	O
36359	Кухня	B-Food
36359	никакая	O
36359	,	O
36359	какой-то	O
36359	странный	O
36359	персонал	B-Service
36359	в	O
36359	непонятной	O
36359	форме	O
36359	,	O
36359	обслуживание	B-Service
36359	тоже	O
36359	ни	O
36359	о	O
36359	чем	O
36359	.	O
36359	Единственное	O
36359	что	O
36359	зацепило	O
36359	-	O
36359	дизайн	B-Interior
36359	кафе	B-Whole
36359	,	O
36359	уж	O
36359	очень	O
36359	красивый	O
36359	.	O
36359	Буквально	O
36359	на	O
36359	днях	O
36359	решила	O
36359	рискнуть	O
36359	и	O
36359	зайти	O
36359	отдохнуть	O
36359	.	O
36359	Кафе	B-Whole
36359	можно	O
36359	было	O
36359	узнать	O
36359	только	O
36359	по	O
36359	оставленному	O
36359	дизайну	B-Interior
36359	,	O
36359	все	O
36359	остальное	O
36359	поменялось	O
36359	.	O
36359	Заказала	O
36359	себе	O
36359	салат	B-Food
36359	,	O
36359	так	O
36359	мне	O
36359	даже	O
36359	было	O
36359	жалко	O
36359	его	O
36359	съесть	B-Food
36359	,	O
36359	настолько	O
36359	было	O
36359	красиво	O
36359	украшен	O
36359	)	O
36359	)	O
36359	я	O
36359	уже	O
36359	не	O
36359	говорю	O
36359	,	O
36359	что	O
36359	было	O
36359	очень	O
36359	вкусно	O
36359	)	O
36359	.	O
36359	Очень	O
36359	понравилось	O
36359	ненавязчивое	O
36359	и	O
36359	качественное	O
36359	обслуживание	B-Service
36359	.	O
36359	Спасибо	O
36359	Вам	O
36359	большое	O
36359	за	O
36359	уютную	O
36359	атмосферу	B-Interior
36359	,	O
36359	от	O
36359	Вас	O
36359	даже	O
36359	не	O
36359	хотелось	O
36359	уходить	O
36359	,	O
36359	все	O
36359	настолько	O
36359	было	O
36359	тепло	O
36359	и	O
36359	радушно	O
36359	!	O
36359	)	O
32926	Праздновали	O
32926	свадьбу	O
32926	01.11.13	O
32926	.	O
32926	в	O
32926	ресторане	B-Whole
32926	Гламур	I-Whole
32926	.	O
32926	Хочу	O
32926	выразить	O
32926	огромную	O
32926	благодарность	O
32926	этому	O
32926	ресторана	B-Whole
32926	за	O
32926	самый	O
32926	лучший	O
32926	и	O
32926	важный	O
32926	день	O
32926	в	O
32926	моей	O
32926	жизни	O
32926	.	O
32926	В	O
32926	первую	O
32926	очередь	O
32926	хочу	O
32926	поблагодарить	O
32926	администратора	B-Service
32926	Наталью	O
32926	,	O
32926	за	O
32926	отличное	O
32926	и	O
32926	преданное	O
32926	отношение	B-Service
32926	к	I-Service
32926	своему	I-Service
32926	делу	I-Service
32926	.	O
32926	При	O
32926	встрече	O
32926	всегда	O
32926	дружелюбна	O
32926	,	O
32926	выслушала	B-Service
32926	все	O
32926	наши	O
32926	пожелания	O
32926	и	O
32926	дала	O
32926	хорошие	O
32926	советы	B-Service
32926	,	O
32926	как	O
32926	было	O
32926	бы	O
32926	еще	O
32926	лучше	O
32926	.	O
32926	Еще	O
32926	порадовало	O
32926	что	O
32926	можно	O
32926	заказать	B-Service
32926	в	O
32926	ресторане	B-Whole
32926	все	O
32926	что	O
32926	вы	O
32926	хотите	O
32926	.	O
32926	Мы	O
32926	заказывали	O
32926	шоколадный	B-Food
32926	фонтан	I-Food
32926	и	O
32926	цветочный	B-Interior
32926	композиции	I-Interior
32926	.	O
32926	Шоколадный	B-Food
32926	фонтан	I-Food
32926	просто	O
32926	сказка	O
32926	,	O
32926	очень	O
32926	вкусный	O
32926	и	O
32926	красивый	O
32926	.	O
32926	Про	O
32926	зал	B-Interior
32926	могу	O
32926	сказать	O
32926	что	O
32926	он	O
32926	очень	O
32926	красивый	O
32926	и	O
32926	уютный	O
32926	,	O
32926	очень	O
32926	понравился	O
32926	интерьер	B-Interior
32926	.	O
32926	Отдельное	O
32926	спасибо	O
32926	шеф-повару	B-Food
32926	этого	O
32926	ресторана	B-Whole
32926	за	O
32926	прекрасный	O
32926	и	O
32926	красивый	O
32926	стол	B-Food
32926	.	O
32926	Все	O
32926	было	O
32926	очень	O
32926	вкусно	O
32926	и	O
32926	красиво	O
32926	оформлено	B-Interior
32926	.	O
32926	Официанты	B-Service
32926	дружелюбные	O
32926	и	O
32926	улыбчивые	O
32926	.	O
32926	Все	O
32926	делали	O
32926	во	O
32926	время	O
32926	и	O
32926	не	O
32926	навязчиво	O
32926	.	O
32926	А	O
32926	еще	O
32926	мы	O
32926	получили	O
32926	подарок	O
32926	очень	O
32926	миленький	O
32926	и	O
32926	вкусный	O
32926	тортик	B-Food
32926	.	O
32926	Ведущего	O
32926	приглашали	O
32926	своего	O
32926	,	O
32926	так	O
32926	как	O
32926	договорились	O
32926	с	O
32926	ним	O
32926	уже	O
32926	до	O
32926	выбора	O
32926	ресторана	O
32926	.	O
32926	Все	O
32926	гости	O
32926	остались	O
32926	очень	O
32926	довольны	O
32926	от	O
32926	проведенного	O
32926	вечера	B-Whole
32926	.	O
32926	Нам	O
32926	все	O
32926	очень	O
32926	понравилось	O
32926	,	O
32926	спасибо	O
32926	вам	O
32926	огромное	O
32926	за	O
32926	превосходный	O
32926	праздник	B-Whole
32926	.	O
32926	Будем	O
32926	Вас	O
32926	рекомендовать	O
32926	всем	O
32926	своим	O
32926	друзьям	O
32926	и	O
32926	знакомым	O
32926	.	O
32926	Успехов	O
32926	Вам	O
32926	и	O
32926	процветания	O
32926	.	O
32926	С	O
32926	уважением	O
32926	Мария	O
32926	и	O
32926	Константин	O
32926	.	O
32840	Никогда	O
32840	не	O
32840	писал	O
32840	отзывы	O
32840	,	O
32840	но	O
32840	тут	O
32840	-	O
32840	просто	O
32840	обязан	O
32840	!	O
32840	Искали	O
32840	с	O
32840	друзьями	O
32840	хорошее	O
32840	местечко	B-Whole
32840	на	O
32840	севере	O
32840	,	O
32840	чтобы	O
32840	было	O
32840	уютно	O
32840	,	O
32840	не	O
32840	сильно	O
32840	шумно	O
32840	как	O
32840	в	O
32840	популярных	O
32840	кафе-барах	B-Whole
32840	,	O
32840	но	O
32840	и	O
32840	не	O
32840	ресторан	B-Whole
32840	-	O
32840	в	O
32840	общем	O
32840	приличный	O
32840	паб	B-Whole
32840	для	O
32840	хорошей	O
32840	выпивки	B-Food
32840	и	O
32840	закуски	B-Food
32840	.	O
32840	И	O
32840	это	O
32840	место	B-Whole
32840	именно	O
32840	то	O
32840	,	O
32840	что	O
32840	надо	O
32840	!	O
32840	И	O
32840	даже	O
32840	лучше	O
32840	.	O
32840	Правда	O
32840	сам	O
32840	факт	O
32840	того	O
32840	,	O
32840	что	O
32840	нам	O
32840	удалось	O
32840	посидеть	O
32840	в	O
32840	этом	O
32840	заведении	B-Whole
32840	считаю	O
32840	везением	O
32840	-	O
32840	увидели	O
32840	свободный	O
32840	столик	O
32840	почти	O
32840	в	O
32840	углу	O
32840	-	O
32840	просто	O
32840	повезло	O
32840	что	O
32840	он	O
32840	был	O
32840	свободен	O
32840	.	O
32840	Поэтому	O
32840	теперь	O
32840	перед	O
32840	походом	O
32840	сюда	O
32840	-	O
32840	будем	O
32840	бронировать	O
32840	.	O
32840	Пиво	B-Food
32840	не	O
32840	пробовали	O
32840	-	O
32840	поэтому	O
32840	ничего	O
32840	не	O
32840	скажу	O
32840	.	O
32840	Пробовали	O
32840	коктейли	B-Food
32840	-	O
32840	прекрасные	O
32840	,	O
32840	чувствуется	O
32840	,	O
32840	что	O
32840	сделаны	O
32840	из	O
32840	хороших	O
32840	напитков	B-Food
32840	,	O
32840	как	O
32840	положено	O
32840	.	O
32840	Отдельное	O
32840	спасибо	O
32840	официантке	B-Service
32840	-	O
32840	она	O
32840	просто	O
32840	угадывала	O
32840	наши	O
32840	желания	O
32840	,	O
32840	и	O
32840	советовала	O
32840	то	O
32840	,	O
32840	что	O
32840	нам	O
32840	и	O
32840	хотелось	O
32840	.	O
32840	Обслуживание	B-Service
32840	10	O
32840	баллов	O
32840	.	O
32840	Еда	B-Food
32840	вкусная	O
32840	.	O
32840	Еще	O
32840	стоит	O
32840	отметить	O
32840	прекрасный	O
32840	,	O
32840	уютный	O
32840	и	O
32840	стильный	O
32840	интерьер	B-Interior
32840	и	O
32840	безупречно	O
32840	подобранный	O
32840	музыкальный	B-Interior
32840	фон	I-Interior
32840	(	O
32840	для	O
32840	тех	O
32840	,	O
32840	кому	O
32840	это	O
32840	важно	O
32840	)	O
32840	.	O
32840	Ощущение	O
32840	было	O
32840	,	O
32840	что	O
32840	я	O
32840	дома	O
32840	,	O
32840	и	O
32840	все	O
32840	свои	O
32840	.	O
32840	Спасибо	O
32840	,	O
32840	""""	O
32840	радио	O
32840	""""	O
32840	за	O
32840	отличный	O
32840	вечер	O
32840	!	O
3749	Душевная	O
3749	кухня	B-Food
3749	Попали	O
3749	в	O
3749	это	O
3749	место	B-Whole
3749	абсолютно	O
3749	случайно	O
3749	-	O
3749	просто	O
3749	искали	O
3749	где	O
3749	бы	O
3749	отметить	O
3749	ДР	O
3749	девушки	O
3749	.	O
3749	Она	O
3749	хотела	O
3749	какое-нибудь	O
3749	красивое	O
3749	,	O
3749	уютное	O
3749	место	B-Whole
3749	.	O
3749	Зашли	O
3749	и	O
3749	поняли	O
3749	,	O
3749	что	O
3749	это	O
3749	оно	O
3749	самое	O
3749	-	O
3749	интерьер	B-Interior
3749	пышный	O
3749	и	O
3749	приятный	O
3749	.	O
3749	Но	O
3749	главное	O
3749	-	O
3749	это	O
3749	владелец	B-Service
3749	заведения	O
3749	-	O
3749	Майкл	O
3749	-	O
3749	очень	O
3749	дружелюбный	O
3749	и	O
3749	позитивный	O
3749	человек	B-Service
3749	.	O
3749	Ресторан	B-Whole
3749	ориентирован	O
3749	на	O
3749	свадьбы	O
3749	поэтому	O
3749	ценник	B-Price
3749	заряжен	O
3749	под	O
3749	банкетное	O
3749	меню	O
3749	,	O
3749	не	O
3749	сказать	O
3749	что	O
3749	дорого	O
3749	,	O
3749	но	O
3749	все	O
3749	же	O
3749	для	O
3749	ДР	O
3749	как-то	O
3749	многовато	O
3749	выходило	O
3749	.	O
3749	Майкл	O
3749	пошел	O
3749	на	O
3749	встречу	O
3749	и	O
3749	разрешил	O
3749	принести	O
3749	свой	O
3749	алкоголь	B-Food
3749	.	O
3749	Мы	O
3749	были	O
3749	в	O
3749	ресторане	O
3749	одни	O
3749	,	O
3749	а	O
3749	так	O
3749	как	O
3749	компания	O
3749	была	O
3749	небольшая	O
3749	-	O
3749	человек	O
3749	10	O
3749	,	O
3749	то	O
3749	мы	O
3749	очень	O
3749	хорошо	O
3749	расположились	B-Whole
3749	в	O
3749	кальянном	B-Interior
3749	зале	I-Interior
3749	.	O
3749	Атмосфера	B-Interior
3749	чудесная	O
3749	,	O
3749	чувство	O
3749	уединенности	O
3749	и	O
3749	комфорта	O
3749	.	O
3749	Майкл	O
3749	время	O
3749	от	O
3749	времени	O
3749	интересовался	O
3749	все	O
3749	ли	O
3749	у	O
3749	нас	O
3749	хорошо	O
3749	.	O
3749	Захотели	O
3749	музыки	O
3749	?	O
3749	-	O
3749	Нет	O
3749	проблем	O
3749	,	O
3749	перенесли	O
3749	аппаратуру	O
3749	в	O
3749	кальянный	B-Interior
3749	зал	I-Interior
3749	!	O
3749	Подать	O
3749	горячее	O
3749	пораньше	O
3749	?	O
3749	-	O
3749	Все	O
3749	отлично	O
3749	,	O
3749	оно	O
3749	уже	O
3749	готово	O
3749	!	O
3749	Гостей	O
3749	оказалось	O
3749	больше	O
3749	чем	O
3749	планировали	O
3749	?	O
3749	-	O
3749	Располагайтесь	O
3749	поудобнее	O
3749	,	O
3749	сейчас	O
3749	принесем	O
3749	дополнительные	O
3749	приборы	O
3749	и	O
3749	тарелки	O
3749	!	O
3749	А	O
3749	кроме	O
3749	того	O
3749	,	O
3749	Майкл	O
3749	-	O
3749	очень	O
3749	интересный	O
3749	собеседник	B-Service
3749	,	O
3749	искренне	O
3749	любящий	O
3749	России	O
3749	и	O
3749	русских	O
3749	.	O
3749	Очень	O
3749	образованный	O
3749	и	O
3749	интеллигентный	O
3749	.	O
3749	Это	O
3749	,	O
3749	наверное	O
3749	и	O
3749	есть	O
3749	главный	O
3749	ингредиент	O
3749	душевной	O
3749	кухни	B-Food
3749	,	O
3749	создающий	O
3749	чудесную	O
3749	атмосферу	B-Interior
3749	и	O
3749	теплоту	O
3749	встречи	O
3749	.	O
3749	Майкл	O
3749	,	O
3749	огромное	O
3749	спасибо	O
3749	,	O
3749	за	O
3749	теплый	O
3749	прием	B-Whole
3749	и	O
3749	,	O
3749	надеюсь	O
3749	,	O
3749	до	O
3749	новых	O
3749	встреч	O
3749	!	O
719	Пришли	O
719	небольшой	O
719	компанией	O
719	отметить	O
719	день	O
719	рождения	O
719	.	O
719	Заказали	B-Service
719	столик	I-Service
719	за	O
719	день	O
719	,	O
719	как	O
719	оказалось	O
719	не	O
719	зря	O
719	,	O
719	народу	O
719	под	O
719	вечер	O
719	было	O
719	очень	O
719	много	O
719	.	O
719	У	O
719	входа	O
719	встретили	O
719	,	O
719	предложили	O
719	выбрать	O
719	стол	O
719	,	O
719	уселись	O
719	.	O
719	Пиво	B-Food
719	хугарден	I-Food
719	-	O
719	супер	O
719	,	O
719	в	O
719	фирменных	O
719	бокалах	B-Interior
719	.	O
719	Ели	B-Food
719	салаты	B-Food
719	,	O
719	стейки	B-Food
719	,	O
719	пили	B-Food
719	водку	B-Food
719	,	O
719	пиво	B-Food
719	,	O
719	коктейли	B-Food
719	-	O
719	все	O
719	на	O
719	высшем	O
719	уровне	O
719	.	O
719	Не	O
719	понравились	O
719	только	O
719	соленые	B-Food
719	грибы	I-Food
719	.	O
719	Ну	O
719	это	O
719	наверное	O
719	дело	O
719	вкуса	O
719	-	O
719	мне	O
719	показались	O
719	слишком	O
719	соленые	B-Food
719	.	O
719	Селедка	B-Food
719	и	O
719	мясная	B-Food
719	нарезка	I-Food
719	тоже	O
719	на	O
719	высоте	O
719	.	O
719	Официанты	B-Service
719	работали	O
719	отлично	O
719	-	O
719	приносили	O
719	все	O
719	быстро	O
719	,	O
719	периодические	O
719	подходили	O
719	узнать	O
719	все	O
719	ли	O
719	нормально	O
719	.	O
719	В	O
719	общем	O
719	заведение	B-Whole
719	понравилось	O
719	всей	O
719	компании	O
719	.	O
10099	Были	O
10099	в	O
10099	Дитае	B-Whole
10099	на	O
10099	прошлой	O
10099	неделе	O
10099	с	O
10099	подругой	O
10099	.	O
10099	Зашли	O
10099	случайно	O
10099	,	O
10099	обе	O
10099	в	O
10099	китайских	O
10099	ресторанах	O
10099	не	O
10099	бывали	O
10099	,	O
10099	решили	O
10099	попробовать	O
10099	,	O
10099	что	O
10099	это	O
10099	такое	O
10099	.	O
10099	Что	O
10099	заказывать	O
10099	не	O
10099	знали	O
10099	,	O
10099	положились	O
10099	на	O
10099	вкус	O
10099	официантки	B-Service
10099	.	O
10099	Совершенно	O
10099	не	O
10099	разочаровались	O
10099	!	O
10099	Подруге	O
10099	принесли	O
10099	судака	B-Food
10099	,	O
10099	мне	O
10099	-	O
